network_name,run_date,procedure_code,provider_type,care_setting,service_label,service_category,p50,p10,p25,p75,p90,pmin,pmax,pmean,psd,n_prices,n_groups,cv,hilo,p9010,p7525
ParPlan,2026-05-30,80061,professional,outpatient,Lipid panel,Lab,7.63,5.5,7.36,9.369999999999999,14.46,1.89,60,9.008301486199509,5.19881727357021,942,59341,.57711405,31.746031,2.629091,1.2730979
Blue Advantage HMO,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,20.75,11.93,16.8,35.62,61.15,10.08,126.34,30.04654611211568,21.36598081194248,553,1001,.71109605,12.533731,5.1257334,2.1202381
Blue Choice PPO,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,26.71,13.07,18.48,68.38,88.87,10.58,189.82,44.74732081911257,36.45789993280711,586,1174,.81475043,17.941399,6.799541,3.7002165
Blue Choice PPO common,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,22.83,12.26,17.64,61.15,83,10.58,167.54,39.73235514018686,30.98962081388291,535,1083,.77995932,15.835539,6.7699838,3.4665532
Blue Choice PPO group 039993,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,86.69,51.24,67.70500000000001,121.38,183.17,16.8,189.82,98.10770833333333,48.42075580274295,48,71,.4935469,11.298809,3.5747464,1.7927775
Blue Essentials,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,24.72,13.07,18.14,60.31,82.48999999999999,10.58,180.33,40.69051020408161,32.72555053258667,588,1065,.80425513,17.044424,6.3113999,3.3246968
Blue Essentials common,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,24.72,13.07,18.14,60.31,82.48999999999999,10.58,180.33,40.69051020408161,32.72555053258667,588,1065,.80425513,17.044424,6.3113999,3.3246968
Blue Premier,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,20.75,10.58,16.8,26.945,68.46000000000001,8.57,127.19,30.20689285714283,26.12816235575775,280,533,.86497355,14.841307,6.4706993,1.6038691
MyBlue Health HMO,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,20.75,10.58,14.99,20.75,33.26,8.23,86.91,21.06321138211382,9.71846703352262,246,523,.46139532,10.560145,3.1436672,1.3842561
ParPlan,2026-05-30,84443,institutional,outpatient,Thyroid stimulating hormone,Lab,26.71,13.07,16.63,69.38,97.28,6.59,167.54,45.1161098901099,35.01983695290664,455,755,.77621579,25.423368,7.4429994,4.1719785
Blue Advantage HMO,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,5,5,9.699999999999999,16.8,4.5,30.7,9.249938042131284,4.289881813792241,807,59409,.46377411,6.8222222,3.3599999,1.9400001
Blue Choice PPO,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.58,5.5,9.24,11.76,16.8,5.5,56.68,10.65754115226335,5.498747504924981,972,80734,.51594901,10.305454,3.0545454,1.2727273
Blue Choice PPO common,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.58,5.5,9.24,11.76,16.8,5.5,56.68,10.64839671120245,5.500699852486915,973,80503,.5165754,10.305454,3.0545454,1.2727273
Blue Choice PPO group 039993,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,5.5,5.5,9.24,9.24,5.5,9.24,7.744,2.048482365069321,5,5,.26452509,1.6799999,1.6799999,1.6799999
Blue Essentials,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,5,5,9.699999999999999,16.8,5,50.76,9.812824242424171,5.004793638936933,825,65343,.5100258,10.152,3.3599999,1.9400001
Blue Essentials common,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,5,5,9.699999999999999,16.8,5,50.76,9.812824242424171,5.004793638936932,825,65288,.5100258,10.152,3.3599999,1.9400001
Blue Essentials group 295430,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,9.24,9.24,9.24,9.24,5,9.24,8.854545454545454,1.278408101009718,11,58,.14437874,1.848,1,1
Blue Essentials group 295781,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,9.24,9.24,9.24,9.24,5,9.24,8.854545454545454,1.278408101009718,11,58,.14437874,1.848,1,1
Blue Premier,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,5,5,9.699999999999999,11.76,5,33.65,8.973430034129626,4.04376612257322,586,36373,.45063773,6.73,2.352,1.9400001
MyBlue Health HMO,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.24,5,5,9.699999999999999,9.699999999999999,5,22.68,8.508799342105199,3.245851140592547,608,32981,.38146994,4.5359998,1.9400001,1.9400001
ParPlan,2026-05-30,84443,professional,outpatient,Thyroid stimulating hormone,Lab,9.58,5.5,9.24,11.76,18.14,1.89,59,10.73272629310342,5.914610965409735,928,58787,.5510819,31.21693,3.2981818,1.2727273
Blue Advantage HMO,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,52.12,31.17,44.7,98.34,162.16,18.41,372.01,77.63149090909072,58.55610712126913,550,998,.75428289,20.206953,5.2024384,2.2
Blue Choice PPO,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,58.495,31.17,44.7,176.96,243.145,21.77,440.78,113.3745172413792,90.60097193168055,580,1153,.79912996,20.247129,7.8006096,3.9588368
Blue Choice PPO common,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,54.42,31.17,44.7,155.34,217.67,21.77,440.78,101.3472983114445,81.59696773434065,533,1070,.80512226,20.247129,6.9833174,3.4751678
Blue Choice PPO group 039993,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,255.27,150.88,199.365,317.01,334.45,49.47,401.2,247.9433333333335,80.10794967678576,48,77,.32308975,8.1099653,2.2166622,1.5900986
Blue Essentials,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,56.82,31.17,44.7,159.79,222.16,21.77,394.28,104.5457839721253,81.47834392732821,574,1046,.77935565,18.111162,7.1273661,3.5747204
Blue Essentials common,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,56.82,31.17,44.7,159.79,222.16,21.77,394.28,104.5457839721253,81.4783439273282,574,1046,.77935565,18.111162,7.1273661,3.5747204
Blue Premier,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,44.7,31.17,44.7,76.31,198.37,23.2,311.66,76.52817857142861,65.31161611213946,280,533,.85343224,13.43362,6.3641324,1.7071588
MyBlue Health HMO,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,44.7,31.17,44.7,54.42,97.45999999999999,23.2,255.91,54.95612244897972,29.29879212082028,245,522,.53313065,11.030603,3.1267245,1.2174497
ParPlan,2026-05-30,88305,institutional,outpatient,Tissue exam by pathologist,Lab,58.87,28.16,40.52,187.74,253.78,19.39,445.87,115.7318485523384,96.63965612103192,449,750,.83503079,22.994843,9.0120735,4.6332674
Blue Advantage HMO,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.21,38.94,47.16,16.33,279.65,35.53636363636354,29.46460133411039,1474,56620,.82913947,17.124924,2.8375452,2.0270693
Blue Choice PPO,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.56,38.94,81.38,16.33,335.26,42.62733407696605,43.68802196868381,1793,76561,1.0248828,20.530312,4.8965101,1.9907975
Blue Choice PPO common,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.56,38.94,81.38,16.33,335.26,42.59900055834735,43.70418428576779,1791,76464,1.0259439,20.530312,4.8965101,1.9907975
Blue Choice PPO group 039993,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,26.33,16.62,17.915,35.675,38.94,16.62,38.94,26.99,9.524754415031742,16,18,.35289937,2.3429604,2.3429604,1.991348
Blue Essentials,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.21,38.94,79.81,15.71,335.26,41.68434441087615,43.76616787084497,1655,62993,1.0499426,21.340548,4.8020458,2.0270693
Blue Essentials common,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.21,38.94,79.81,15.71,335.26,41.69938898971569,43.78921494166755,1653,62817,1.0501164,21.340548,4.8020458,2.0270693
Blue Essentials group 295430,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.21,38.25,38.94,16.62,93.89,29.37139999999998,13.44816776989888,50,180,.45786607,5.6492176,2.3429604,1.9911505
Blue Essentials group 295781,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.21,38.25,38.94,16.62,93.89,29.37139999999998,13.44816776989888,50,180,.45786607,5.6492176,2.3429604,1.9911505
Blue Premier,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.21,38.94,57.88,16.38,335.26,41.63350823045248,47.66540567523042,972,27072,1.1448809,20.467644,3.4825511,2.0270693
MyBlue Health HMO,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.21,38.25,47.16,16.33,279.65,35.89410288582157,31.36857555366168,797,24325,.87392002,17.124924,2.8375452,1.9911505
ParPlan,2026-05-30,88305,professional,outpatient,Tissue exam by pathologist,Lab,33.1,16.62,19.56,38.94,50.07,16.62,283,37.06447129909366,28.69647247229741,1655,69805,.77423126,17.027678,3.0126355,1.9907975
Blue Advantage HMO,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,3.92,2.06,2.47,6.05,11.13,1.9,43.66,5.575444444444439,5.709196110785475,630,1791,1.0239894,22.978947,5.4029126,2.4493928
Blue Choice PPO,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,4.31,2.06,2.76,11.22,16.36,2,92.28,8.201337126600315,11.14718290930648,703,2700,1.3591909,46.139999,7.9417477,4.0652175
Blue Choice PPO common,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,3.92,2.06,2.51,8.75,15.15,2,61.88,6.681887366818878,5.946065369943037,657,2617,.88987809,30.940001,7.3543692,3.4860559
Blue Choice PPO group 039993,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,16.36,9.67,12.74,21.43,89.06,3.17,92.28,27.56489361702128,28.98820718786689,47,71,1.051635,29.110411,9.2099276,1.6821036
Blue Essentials,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,3.92,2.06,2.51,10.43,15.33,2,87.67,7.751295731707327,10.3538321112146,656,1902,1.335755,43.834999,7.4417477,4.1553783
Blue Essentials common,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,3.92,2.06,2.51,10.43,15.33,2,87.67,7.751295731707328,10.3538321112146,656,1902,1.335755,43.834999,7.4417477,4.1553783
Blue Premier,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,3.92,2,2.06,4.31,11.13,1.62,61.83,6.049613095238098,9.469354128505898,336,1077,1.5652826,38.166668,5.5650001,2.0922329
MyBlue Health HMO,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,2.12,2.06,2.12,3.92,4.31,1.55,16.4,3.154154175588852,1.620407237599192,467,7103,.5137375,10.580646,2.0922329,1.8490566
ParPlan,2026-05-30,81001,institutional,outpatient,Urinalysis automated w scope,Lab,4.31,2.06,2.47,11.76,16.77,1.24,31.62,7.270913884007006,6.370588465972535,569,2148,.87617439,25.5,8.1407766,4.7611337
Blue Advantage HMO,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.06,2.12,3.9,5,1.62,6.1,2.944257246376792,1.212919419637231,1104,57598,.41196108,3.7654321,2.4271846,1.8396226
Blue Choice PPO,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.06,2.12,4.31,5.5,1.81,10.72,3.087078746824691,1.385637778161465,1181,77231,.44885081,5.9226518,2.6699028,2.0330188
Blue Choice PPO common,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.06,2.12,4.31,5.5,1.81,10.72,3.093009298393881,1.388176349047778,1183,77286,.44881091,5.9226518,2.6699028,2.0330188
Blue Choice PPO group 039993,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.22,2.22,2.22,5.5,5.5,2.22,5.5,3.158571428571428,1.5995043875258,7,8,.50640118,2.4774776,2.4774776,2.4774776
Blue Essentials,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.12,2.12,3.9,5,1.81,8.82,3.035741088180089,1.249515235406141,1066,62722,.41160139,4.8729281,2.3584905,1.8396226
Blue Essentials common,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.12,2.12,3.9,5,1.81,8.82,3.035741088180089,1.249515235406141,1066,62658,.41160139,4.8729281,2.3584905,1.8396226
Blue Essentials group 295430,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.22,2.12,2.12,2.22,2.22,2.12,5,2.341111111111111,.6652897545553667,18,66,.28417692,2.3584905,1.0471698,1.0471698
Blue Essentials group 295781,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.22,2.12,2.12,2.22,2.22,2.12,5,2.341111111111111,.6652897545553665,18,66,.28417692,2.3584905,1.0471698,1.0471698
Blue Premier,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.12,2.12,4.28,5,2.06,6.34,2.98605298013244,1.234880570628019,755,35680,.41354945,3.0776699,2.3584905,2.018868
MyBlue Health HMO,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.06,2.12,3.9,5,1.62,6.1,2.887142857142846,1.240059415018998,770,33085,.42951092,3.7654321,2.4271846,1.8396226
ParPlan,2026-05-30,81001,professional,outpatient,Urinalysis automated w scope,Lab,2.23,2.06,2.12,4.31,5.5,1.89,9.81,3.10996560619085,1.407531804950985,1163,62693,.45258757,5.1904764,2.6699028,2.0330188
Blue Advantage HMO,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,9.960000000000001,5.73,8.07,17.11,29.46,4.84,67.31999999999999,14.8013019891501,11.55573535862451,553,1001,.78072423,13.909091,5.1413612,2.1201982
Blue Choice PPO,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,12.83,6.27,8.880000000000001,32.6,42.69,5.08,142.3,22.12089193825035,21.27957918447567,583,1172,.96196753,28.01181,6.8086123,3.6711712
Blue Choice PPO common,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,10.86,5.89,8.470000000000001,28.445,39.79,5.08,95.41,19.02033582089549,15.05375517715569,536,1085,.79145581,18.781496,6.755518,3.3583236
Blue Choice PPO group 039993,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,41.64,24.61,32.52,58.305,137.32,8.07,142.3,56.45104166666666,41.45645945816813,48,75,.73437899,17.633209,5.5798454,1.7928966
Blue Essentials,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,11.87,6.27,8.720000000000001,28.81,39.54,5.08,135.17,20.13047863247857,19.16944559164573,585,1062,.95225978,26.608267,6.3062201,3.303899
Blue Essentials common,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,11.87,6.27,8.720000000000001,28.81,39.54,5.08,135.17,20.13047863247857,19.16944559164573,585,1062,.95225978,26.608267,6.3062201,3.303899
Blue Premier,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,9.960000000000001,5.08,8.07,12.945,32.885,4.12,95.34999999999999,15.54453571428572,16.77103226045306,280,533,1.0789021,23.143204,6.4734254,1.6040893
MyBlue Health HMO,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,9.960000000000001,5.08,7.2,9.960000000000001,15.98,3.95,41.75,10.11520325203253,4.668150418084974,246,523,.46149844,10.56962,3.1456692,1.3833333
ParPlan,2026-05-30,87086,institutional,outpatient,Urine culture,Lab,12.65,6.27,7.99,32.92,46.75,3.16,80.53,21.51712389380531,16.78037061060944,452,751,.77986121,25.484177,7.4561405,4.1201501
Blue Advantage HMO,2026-05-30,87086,professional,outpatient,Urine culture,Lab,4.66,4.44,4.44,5,8.07,4.12,14.75,5.329645776566756,1.614008892113834,734,50969,.30283606,3.5800972,1.8175676,1.1261262
Blue Choice PPO,2026-05-30,87086,professional,outpatient,Urine culture,Lab,5.5,4.44,4.6,5.65,8.07,4.44,27.23,5.824103923647892,2.320502457169991,943,70096,.39843082,6.1328831,1.8175676,1.2282609
Blue Choice PPO common,2026-05-30,87086,professional,outpatient,Urine culture,Lab,5.5,4.44,4.6,5.65,8.07,4.44,27.23,5.818630573248369,2.315636845320172,942,69935,.39796939,6.1328831,1.8175676,1.2282609
Blue Choice PPO group 039993,2026-05-30,87086,professional,outpatient,Urine culture,Lab,4.44,4.44,4.44,5.5,5.5,4.44,5.5,4.864000000000001,.5805859109554758,5,5,.11936388,1.2387388,1.2387388,1.2387388
Blue Essentials,2026-05-30,87086,professional,outpatient,Urine culture,Lab,5,4.44,4.44,5.08,8.07,3.49,24.41,5.457484737484723,1.941382443739436,819,56229,.35572842,6.9942694,1.8175676,1.1441442
Blue Essentials common,2026-05-30,87086,professional,outpatient,Urine culture,Lab,5,4.44,4.44,5.08,8.07,3.49,24.41,5.457484737484725,1.941382443739435,819,56178,.35572842,6.9942694,1.8175676,1.1441442
Blue Essentials group 295430,2026-05-30,87086,professional,outpatient,Urine culture,Lab,4.44,4.44,4.44,4.44,4.44,4.44,5,4.490909090909091,.1688463529635475,11,53,.037597366,1.1261262,1,1
Blue Essentials group 295781,2026-05-30,87086,professional,outpatient,Urine culture,Lab,4.44,4.44,4.44,4.44,4.44,4.44,5,4.490909090909091,.1688463529635475,11,53,.037597366,1.1261262,1,1
Blue Premier,2026-05-30,87086,professional,outpatient,Urine culture,Lab,4.66,4.44,4.44,5,5.65,4.44,16.16,5.134532871972325,1.453969242399242,578,33014,.2831746,3.6396396,1.2725226,1.1261262
MyBlue Health HMO,2026-05-30,87086,professional,outpatient,Urine culture,Lab,4.66,4.44,4.44,5,5,4.12,10.89,4.973147113594051,1.110085533024659,537,30165,.22321591,2.643204,1.1261262,1.1261262
ParPlan,2026-05-30,87086,professional,outpatient,Urine culture,Lab,5.5,4.44,4.6,5.65,8.720000000000001,1.89,24.92,5.856770255271886,2.372922319616992,901,53555,.40515885,13.185185,1.963964,1.2282609
Blue Advantage HMO,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,485.23,294.58,367.6,852.17,2889.34,213.21,11575.72,1048.77178988327,1571.500623562129,257,287,1.49842,54.292576,9.8083372,2.3181992
Blue Choice PPO,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,658.005,430.09,540.375,1097.03,2937.12,246.29,12718.96,1399.984610389611,2059.370706738228,308,515,1.4709952,51.642212,6.8290825,2.0301273
Blue Choice PPO common,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,643.3,430.09,533.92,1029.28,2128.31,246.29,12718.96,1264.651094339623,1804.646993632608,265,441,1.4269921,51.642212,4.9485226,1.9277794
Blue Choice PPO group 039993,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,806.885,430.09,593.6700000000001,1312.33,8427,371.28,9037,2372.266363636364,3211.911505730238,44,73,1.3539422,24.34012,19.593573,2.2105379
Blue Essentials,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,661.68,393.33,470.53,1095.45,3330.46,205.86,11575.72,1345.220152091254,1933.202707027577,263,310,1.4370902,56.23103,8.4673433,2.3281193
Blue Essentials common,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,661.68,393.33,470.53,1095.45,3330.46,205.86,11575.72,1345.220152091254,1933.202707027577,263,310,1.4370902,56.23103,8.4673433,2.3281193
Blue Premier,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,624.92,422.74,533.02,920.8399999999999,5572,235.26,6055,1385.624342105263,1702.684171293733,76,88,1.2288209,25.737482,13.180678,1.72759
MyBlue Health HMO,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,462.07,261,411.71,1521.86,6995.43,183.8,11575.72,1666.011384615385,2506.658891033962,65,85,1.5045869,62.979977,26.802414,3.6964369
ParPlan,2026-05-30,59425,institutional,outpatient,Antepartum care 4-6 visits,Maternity,641.46,446.97,546.2,1012.805,1656.99,246.29,4353,908.9229310344834,683.3353112118145,232,311,.75180775,17.674286,3.7071617,1.854275
